paper,material,property_name,property_value,property_unit,definition
Paper_8,(not specified),common name of structure,Re24Ti5-type,None,"Superconductor Science and Technology PAPER In addition, the obtained parameters were compared to those of the isostructural superconductor Re23.8Nb5.2 (termed as Re0.82Nb0.18 in [9]). Strong similarities between both compounds were found, pointing to the similar SC and normal state characteristics among the Re24Ti5-type noncentrosymmetric superconductors."
Paper_8,Re24Ti5,common name of structure,None,None,"Superconductor Science and Technology PAPER The value of ρo provides an estimate of the residual resistivity ratio (RRR, ρ (300 K)/ρo) of about 1.3 for Re24Ti5. This result is similar to those of the α-Mn-type compounds Re3W (RRR ∼1.1) and Re23.8Nb5.2 (RRR ∼1.3) [8, 9], suggesting that the small RRR is a common feature for the Re-based superconductors with the noncentrosymmetric α-Mn crystal structure."
Paper_8,Re24Ti5,common name of structure,None,None,"Superconductor Science and Technology PAPER The electronic thermal conductivity (κe) can be evaluated using the Wiedemann–Franz law κeρ/T = Lo, where ρ is the experimental dc electric resistivity and Lo = 2.45 × 10−8 W  K−2 is the theoretical Lorentz number. The extracted T-dependent κe for Re24Ti5 is displayed as a solid curve in ﬁgure 4."
Paper_8,Re24Ti5,common name of structure,None,None,"Superconductor Science and Technology PAPER Furthermore, the Debye temperature θD of 428 K can be evaluated from β using the relation θD = (12π4RZ/5β)1/3, where R = Figure 7. Temperature variation of the upper critical ﬁeld µoHc2 with respect to T/Tc for Re24Ti5."
Paper_8,Re24Ti5,common name of structure,0.6,None,"Superconductor Science and Technology PAPER Taking θD = 428 K and Tc = 5.8 K, we obtained λep = 0.6 for Re24Ti5. This value is also comparable to those in other fully gapped noncentrosymmetric superconductors, such as 0.66 for Mg10Ir19B16 and 0.5 for LaRhSi3 [29, 30], suggesting that Re24Ti5 is a moderately coupled superconductor."
Paper_8,Mg10Ir19B16,common name of structure,0.66,None,"Superconductor Science and Technology PAPER Taking θD = 428 K and Tc = 5.8 K, we obtained λep = 0.6 for Re24Ti5. This value is also comparable to those in other fully gapped noncentrosymmetric superconductors, such as 0.66 for Mg10Ir19B16 and 0.5 for LaRhSi3 [29, 30], suggesting that Re24Ti5 is a moderately coupled superconductor."
Paper_8,LaRhSi3,common name of structure,0.5,None,"Superconductor Science and Technology PAPER Taking θD = 428 K and Tc = 5.8 K, we obtained λep = 0.6 for Re24Ti5. This value is also comparable to those in other fully gapped noncentrosymmetric superconductors, such as 0.66 for Mg10Ir19B16 and 0.5 for LaRhSi3 [29, 30], suggesting that Re24Ti5 is a moderately coupled superconductor."
Paper_8,Re23.8Nb5.2,common name of structure,0.24,a0 (a0 = 10−5 µΩ cm mol² K² mJ⁻²),"Superconductor Science and Technology PAPER Karki and coworkers have reported a small value of A/γ 2 = 0.24a0, where a0 = 10−5 µ cm mol2 K2 mJ−2 for Re23.8Nb5.2 [9]. Taking A = 0.022 µ cm K−2 and γ = 111.8 mJ mol−1 K−2, we found A/γ 2 = 0.17a0 for Re24Ti5, lower than those in typical electronic correlated systems which usually have a magnitude of a0 for A/γ 2."
Paper_8,Re24Ti5,common name of structure,0.17,a0 (a0 = 10−5 µΩ cm mol² K² mJ⁻²),"Superconductor Science and Technology PAPER Karki and coworkers have reported a small value of A/γ 2 = 0.24a0, where a0 = 10−5 µ cm mol2 K2 mJ−2 for Re23.8Nb5.2 [9]. Taking A = 0.022 µ cm K−2 and γ = 111.8 mJ mol−1 K−2, we found A/γ 2 = 0.17a0 for Re24Ti5, lower than those in typical electronic correlated systems which usually have a magnitude of a0 for A/γ 2."
Paper_8,Re24Ti5,common name of structure,None,None,Superconductor Science and Technology PAPER Such an extrinsic effect could mask the underlying SC gap anisotropy in the present case of Re24Ti5. Conclusions The physical characteristics of the noncentrosymmetric superconductor Re24Ti5 have been established from this study.
Paper_9,None,common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ thin films: A comparative study H.-C. Ri, R. Gross, F. Gollnik, A. Beck, and R. P. Huebener Lehrstuhl Experimentalphysik II, Universitat Tubingen, Morgenstelle 14, D-72076 Tubingen, Germany P. Wagner and H. Adrian Institut fiir Festkorperphysik, Technische Hochschule Darmstadt, Hochschulstrasse 8, D 6428-9Darmstadt, Germany (Received 28 February 1994) The anisotropy of the high-temperature superconductors has strong impact on their transport proper- ties in the mixed state. We have performed a comparative study of the Nernst, Seebeck, and Hall effects of the anisotropic and extremely anisotropic high-temperature superconductors YBazCu307 q and BizSrzCaCuz08+„, respectively."
Paper_9,None,common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ 3313 Bi2Sr2CaCu20s+„. ' In our comparative study we per- formed a careful measurement of the Nernst effect in an- isotropic YBa2Cu307 & and extremely anisotropic Bi2Sr2CaCu20s+„samples both in the mixed state and the fluctuation regime above the mean-field critical tem- perature."
Paper_9,YBCO,common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ Second, there is a striking scaling behavior be- tween the longitudinal resistivity p„,and the Hall resis- tivity p„ofthe form p„~p„„withP-2. In our experiments we have stud- ied the Hall effect of the anisotropic and very anisotropic YBazCui07 s (YBCO) and BizSr2CaCu20s+„(BSCCO) superconductors to clarify the role of the anisotropy on the observed peculiarities of the Hall effect in the mixed state."
Paper_9,BSCCO,common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ Second, there is a striking scaling behavior be- tween the longitudinal resistivity p„,and the Hall resis- tivity p„ofthe form p„~p„„withP-2. In our experiments we have stud- ied the Hall effect of the anisotropic and very anisotropic YBazCui07 s (YBCO) and BizSr2CaCu20s+„(BSCCO) superconductors to clarify the role of the anisotropy on the observed peculiarities of the Hall effect in the mixed state."
Paper_9,YBa2Cu3O7 (YBCO),common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ In our experiments we have stud- ied the Hall effect of the anisotropic and very anisotropic YBazCui07 s (YBCO) and BizSr2CaCu20s+„(BSCCO) superconductors to clarify the role of the anisotropy on the observed peculiarities of the Hall effect in the mixed state. III we will show our experimental re- sults on the Nernst, Seebeck, and Hall effects of the an- isotropic and extremely anisotropic superconductors YBa2Cu307 s and Bi2S 2CaCu2Os+ in Sec."
Paper_9,Bi2Sr2CaCu2O8 (BSCCO),common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ In our experiments we have stud- ied the Hall effect of the anisotropic and very anisotropic YBazCui07 s (YBCO) and BizSr2CaCu20s+„(BSCCO) superconductors to clarify the role of the anisotropy on the observed peculiarities of the Hall effect in the mixed state. III we will show our experimental re- sults on the Nernst, Seebeck, and Hall effects of the an- isotropic and extremely anisotropic superconductors YBa2Cu307 s and Bi2S 2CaCu2Os+ in Sec."
Paper_9,"YBa2Cu3O7, Bi2Sr2CaCu2O8",common name of structure,1.16,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ 50 high-field (H, z H—«H, z) limits based on GL theory. ' For the high-field limit the magnetization can be ex- pressed as H, z( T} H- —4mM(T}= P„(2'—1)+1 (5) where a is the Ginzburg-Landau parameter and P„=1.16 for a hexagonal flux-line lattice."
Paper_9,None,common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ Summarizing we conclude that the free- energy density for H ~~c is determined mainly by the prop- erties of the 2D superconducting layers and is not significantly influenced by the coupling strength between these layers in the entire field regime between H, & and H, 2. Therefore, it is expected that the transport energy of magnetic-flux lines is about the same for materials hav- ing similar properties in their 2D superconducting layers (e.g., YBa2Cu307 s and Bi2Sr2CaCu20s+ } independent of the degree of Josephson coupling between these layers."
Paper_9,None,common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ In contrast, the sign anomaly of the Hall effect has been explained by Wang and Ting5 in terms of a pin- ning induced backfiow in the vortex core. Using materials with different aniso- tropy such as YBazCu307 s and BizSr2CaCuzOs+„ the effect of different pinning strengths on the Hall effect in the mixed state can be studied experimentally."
Paper_9,"YBa2Cu3O7, Bi2Sr2CaCu2O8",common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ The strips were 100 pm wide and about 6 mm long. 2, which represents a Hall bar geometry, can be used for measuring the Hall effect."
Paper_9,YBazCu3O'7 —$,common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ 50 NERNST, SEEBECK, AND HALL EFFECTS IN THE MIXED. 3321 «~ 150 I0 100 —~ 0 I I H = H = H = H = H= H = H = H = OT 1T 2T 3T 4T 6T 8T 10 12 I I I i I I I i I Bi2Sr2CaCu208+)( (b) 4) 2 4J 50 I I I ( I OH =1T &&H= ~ H = ClH= VH 70 90 I I ) I I I ( I I I 30 50 70 (K) 90 110 FIG."
Paper_9,Bi2Sr2CaCuzOs+,common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ 50 NERNST, SEEBECK, AND HALL EFFECTS IN THE MIXED. 3321 «~ 150 I0 100 —~ 0 I I H = H = H = H = H= H = H = H = OT 1T 2T 3T 4T 6T 8T 10 12 I I I i I I I i I Bi2Sr2CaCu208+)( (b) 4) 2 4J 50 I I I ( I OH =1T &&H= ~ H = ClH= VH 70 90 I I ) I I I ( I I I 30 50 70 (K) 90 110 FIG."
Paper_9,None,common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ Also, the temperature regime in which fluctuation effects play a dominant role is much wider for Bi&Sr2CaCu208+, than for YBazCu307 &. As dis- cussed above, the wider fluctuation regime of Bi2Sr2CaCu208+„ is expected because of the larger an- isotropy of this material as compared to YBazCu307 %e investigated several Bi2Sr2CaCu208+„ thin film sam- ples."
Paper_9,YBa2Cu3O7,common name of structure,1.24,T,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ 5(a), the failing of the high-field GL approximation manifests itself in a notable field depen- dence of the slope dU&/dT at constant temperature. However, the value of sc obtained from the fitting pro- cedure strongly increases with temperature for T& 87 K. 0.020 0.015-- YBa2Cu307 6 ~ 0010 I 0.005 x=75 H, (0) = 1.24 T TG(0) = 93.8 K 0.000 30 I I I I I I I I I I I 10 20 30 40 50 60 H' 20— 0 80 T (K3 90 95 FIG."
Paper_9,YBa2Cu3O7,common name of structure,93.8,K,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ 5(a), the failing of the high-field GL approximation manifests itself in a notable field depen- dence of the slope dU&/dT at constant temperature. However, the value of sc obtained from the fitting pro- cedure strongly increases with temperature for T& 87 K. 0.020 0.015-- YBa2Cu307 6 ~ 0010 I 0.005 x=75 H, (0) = 1.24 T TG(0) = 93.8 K 0.000 30 I I I I I I I I I I I 10 20 30 40 50 60 H' 20— 0 80 T (K3 90 95 FIG."
Paper_9,YBa2Cu3O7,common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ ~@ggeeeg I I I I I I I I I I I I I 95 110 The sample configuration for measuring the Seebeck effect of YBa2Cu307 & and Bi2Sr2CaCu208+„ films is shown in Fig. Temperature dependence of the Seebeck coeScients Sygcp (a) and Sgsgcp (b) in the mixed state of a c-axis-oriented YBa2Cu307 5 and Bi2Sr2CaCu208+„ film for difFerent magnetic fields applied in the c direction."
Paper_9,Bi2Sr2CaCu2O8+δ,common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ ~@ggeeeg I I I I I I I I I I I I I 95 110 The sample configuration for measuring the Seebeck effect of YBa2Cu307 & and Bi2Sr2CaCu208+„ films is shown in Fig. Temperature dependence of the Seebeck coeScients Sygcp (a) and Sgsgcp (b) in the mixed state of a c-axis-oriented YBa2Cu307 5 and Bi2Sr2CaCu208+„ film for difFerent magnetic fields applied in the c direction."
Paper_9,YBa2Cu3O7,common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ In contrast, our experimental data suggest that the sign anomaly becomes less pronounced with in- creasing pinning in agreement with recent data on Tl- 2:2:2:3samples. and Ferrell"" explained I I I I I I I I I I I 1.2— 0.8— 0.4— s ~ -0.4— YBQ2cu~07 ~ &jiI «4o o't 8 0 0 0 8= 1T 8= 2T 8= 3T 8= 4T 8= 6T 8= 8T 8 = 10 8=12 —0.8 75 I I I I I I I I I I I I I I I I I I I I I I 80 85 90 95 100 T (K) C3 E I CO I I I I I I I I I I I I I I I I I I I I I I I I I I I I I 08 =0.5T 24 yB= » LB= 2T 16 ~ B= 3T OB= 4T ~ O o~'y+ Q Q; ~gsrasssss s' g/ +/] ~ y ~ 4)yt i Q 8 — BI~Sr2CaCII&0s+„ 50 60 70 80 90 100 110 T (K) FIG."
Paper_9,Bi2Sr2CaCu2O8+,common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ In contrast, our experimental data suggest that the sign anomaly becomes less pronounced with in- creasing pinning in agreement with recent data on Tl- 2:2:2:3samples. and Ferrell"" explained I I I I I I I I I I I 1.2— 0.8— 0.4— s ~ -0.4— YBQ2cu~07 ~ &jiI «4o o't 8 0 0 0 8= 1T 8= 2T 8= 3T 8= 4T 8= 6T 8= 8T 8 = 10 8=12 —0.8 75 I I I I I I I I I I I I I I I I I I I I I I 80 85 90 95 100 T (K) C3 E I CO I I I I I I I I I I I I I I I I I I I I I I I I I I I I I 08 =0.5T 24 yB= » LB= 2T 16 ~ B= 3T OB= 4T ~ O o~'y+ Q Q; ~gsrasssss s' g/ +/] ~ y ~ 4)yt i Q 8 — BI~Sr2CaCII&0s+„ 50 60 70 80 90 100 110 T (K) FIG."
Paper_9,Tl-2:2:2:3,common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ In contrast, our experimental data suggest that the sign anomaly becomes less pronounced with in- creasing pinning in agreement with recent data on Tl- 2:2:2:3samples. and Ferrell"" explained I I I I I I I I I I I 1.2— 0.8— 0.4— s ~ -0.4— YBQ2cu~07 ~ &jiI «4o o't 8 0 0 0 8= 1T 8= 2T 8= 3T 8= 4T 8= 6T 8= 8T 8 = 10 8=12 —0.8 75 I I I I I I I I I I I I I I I I I I I I I I 80 85 90 95 100 T (K) C3 E I CO I I I I I I I I I I I I I I I I I I I I I I I I I I I I I 08 =0.5T 24 yB= » LB= 2T 16 ~ B= 3T OB= 4T ~ O o~'y+ Q Q; ~gsrasssss s' g/ +/] ~ y ~ 4)yt i Q 8 — BI~Sr2CaCII&0s+„ 50 60 70 80 90 100 110 T (K) FIG."
Paper_9,YBazCu3O7,common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ and Ferrell"" explained I I I I I I I I I I I 1.2— 0.8— 0.4— s ~ -0.4— YBQ2cu~07 ~ &jiI «4o o't 8 0 0 0 8= 1T 8= 2T 8= 3T 8= 4T 8= 6T 8= 8T 8 = 10 8=12 —0.8 75 I I I I I I I I I I I I I I I I I I I I I I 80 85 90 95 100 T (K) C3 E I CO I I I I I I I I I I I I I I I I I I I I I I I I I I I I I 08 =0.5T 24 yB= » LB= 2T 16 ~ B= 3T OB= 4T ~ O o~'y+ Q Q; ~gsrasssss s' g/ +/] ~ y ~ 4)yt i Q 8 — BI~Sr2CaCII&0s+„ 50 60 70 80 90 100 110 T (K) FIG. Temperature dependence of the Hall coefficient RH in the mixed state of a c-axis-oriented YBazCu&07 8 (a) and Bi2Sr2CaCu208+„ film (b) for different magnetic fields applied in the c direction."
Paper_9,Bi2Sr2CaCu2O8+,common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ and Ferrell"" explained I I I I I I I I I I I 1.2— 0.8— 0.4— s ~ -0.4— YBQ2cu~07 ~ &jiI «4o o't 8 0 0 0 8= 1T 8= 2T 8= 3T 8= 4T 8= 6T 8= 8T 8 = 10 8=12 —0.8 75 I I I I I I I I I I I I I I I I I I I I I I 80 85 90 95 100 T (K) C3 E I CO I I I I I I I I I I I I I I I I I I I I I I I I I I I I I 08 =0.5T 24 yB= » LB= 2T 16 ~ B= 3T OB= 4T ~ O o~'y+ Q Q; ~gsrasssss s' g/ +/] ~ y ~ 4)yt i Q 8 — BI~Sr2CaCII&0s+„ 50 60 70 80 90 100 110 T (K) FIG. Temperature dependence of the Hall coefficient RH in the mixed state of a c-axis-oriented YBazCu&07 8 (a) and Bi2Sr2CaCu208+„ film (b) for different magnetic fields applied in the c direction."
Paper_9,None,common name of structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ Recent experiments by Harris, Ong, and Yan suggest that the Hail resistivity of vortices that lie parallel to and perpendicular to the Cu-0 sheets has an opposite sign. In their picture the sign anomaly of the Hall eff'ect results from the competition between the Magnus forces acting on the interlayer segments (parallel to the Cu-0 sheets) and the pancakes in a vortex line."
Paper_1,Ru7B3,space group,None,None,"Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 (Received November 12, 2008; accepted January 14, 2009; published April 10, 2009) Single crystals of Ru7B3 were grown by the Czochralski puling method in a tetra-arc furnace. The compound crystallizes in a Th7Fe3-type structure (hexagonal, space group: P63mc), which has no inversion symmetry along the c-axis."
Paper_1,T7B3,space group,None,None,"Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 T7B3 (T: transition metal) can be one of the potential systems for investigating the eﬀect of non-centrosymmetry in a structure with 4d and 5d elements. The space group of T7B3 (P63mc) belongs to the non-centrosymmetric crystal symmetry."
Paper_1,Ru7B3,space group,186,None,"Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 The Speciﬁc heat measurements were performed with a PPMS system (Quantum Design) equipped with a 3He refrigerator in a temperature range of 0.5–4.0 K under zero and various magnetic ﬁelds. Results and Discussion 3.1 Crystal structure The powder X-ray diﬀraction patterns for both polycrys- talline and single crystal samples could be indexed as a Ru7B3 phase with the space group of P63mc."
Paper_1,Ru7B3,space group,None,None,"Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 Downloaded from journals.jps.jp by Rutgers Univ-New Brunswick on 10/29/25 our polycrystalline sample. The structural parameters for the Th7Fe3-type are listed in Table I.13) Ru7B3 crystallizes in a hexagonal structure with the space group of P63mc (No."
Paper_1,Ru7B3,space group,None,None,"Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 Atom Cite x y z Th1 2b 1/3 2/3 0.06 Th2 6c 0.126 0.874 0.250 Th3 6c 0.544 0.456 0.03 B 6c 0.815 0.185 0.31 Fig. (Color online) Crystal structure of Ru7B3 with a space group of P63mc."
Paper_1,Ru7B3,space group,None,None,"Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 In conclusion, we reveal the physical properties in detail of the binary type-II superconductor, Ru7B3 by means of magnetic susceptibility ðTÞ, electrical resistivity ðTÞ, and magnetization MðHÞ measurements. Ru7B3 crystallizes in a hexagonal structure with a space group of P63mc."
Paper_12,PbBi2Te4,space group,166,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi Crystal structure, composition and valence state Figure 3 shows a powder XRD pattern of the pulverized PbBi2Te4 single crystal. All observed peaks were well indexed to trigonal R-3m structure with lattice con- stants of a = b = 4.42 Å and c = 41.57 Å, without any impurity peaks."
Paper_14,None,space group,None,None,"Anisotropic Hall mobility in slightly overdoped YBa2Cu3O6.92 from magnetoresistance and Hall-coefﬁcient measurements I. Terasaki, Y. Sato, and S. Tajima Superconductivity Research Laboratory, International Superconductivity Technology Center, 1-10-13 Shinonome, Koto-ku, Tokyo 135, Japan 67, 769 ~1991! ; 67, 2114~E!"
Paper_14,None,space group,62,None,"Anisotropic Hall mobility in slightly overdoped YBa2Cu3O6.92 from magnetoresistance and Hall-coefﬁcient measurements I. Terasaki, Y. Sato, and S. Tajima Superconductivity Research Laboratory, International Superconductivity Technology Center, 1-10-13 Shinonome, Koto-ku, Tokyo 135, Japan 62, 965 ~1989! ; 62, 2336~E!"
Paper_2,β-IrSn4,space group,None,None,"Journal of Physics: Condensed Matter PAPER Observation of superconductivity in the Matter 25 (2013) 155701 (8pp) doi:10.1088/0953-8984/25/15/155701 Observation of superconductivity in the intermetallic compound β-IrSn4 Vinh Hung Tran, Zbigniew Bukowski, Piotr Wi´sniewski, Lan Maria Tran and Andrzej J Zaleski Institute of Low Temperature and Structure Research, Polish Academy of Sciences, PO Box 1410, 50-950 Wrocław, Poland E-mail: V.H.Tran@int.pan.wroc.pl Received 4 January 2013, in ﬁnal form 18 February 2013 Published 25 March 2013 Online at stacks.iop.org/JPhysCM/25/155701 Abstract Low-temperature dc-magnetization, ac electrical resistivity and speciﬁc heat measurements were performed on single crystals of the intermetallic compound β-IrSn4. The compound crystallizes in the tetragonal MoSn4-type structure (space group I41/acd) and exhibits superconductivity below Tc = 0.9 ± 0.05 K. Further, the magnitude of the ratios 1Cp/(γnkBTc) = 1.29, 21/(kBTc) = 3.55 and of the electron–phonon coupling λe−ph = 0.5 imply that superconductivity in β-IrSn4 can be ascribed to a s-wave weak coupling regime."
Paper_2,α-IrSn4,space group,P3121,space group,"Journal of Physics: Condensed Matter PAPER Observation of superconductivity in the These discoveries have not only broken the exclusive association between type-I superconductivity and elemental metals, but have encouraged further investigation of type-I superconductivity, since a ﬁeld-dependent anisotropic order parameter in the superconducting state has been considered for LaRhSi3 [7]. Intermetallic IrSn4 binary crystallizes in three modiﬁca- tions; the low-temperature form, so-called α-IrSn4, adopts the trigonal IrGe4-type structure (space group P3121) [8], the high-temperature form, β-IrSn4 has the tetragonal MoSn4-type structure (space group I41/acd) [9], and the high-pressure form, HP-IrSn4, possesses the orthorhombic PtSn4-type structure (space group Ccca) [10, 11]."
Paper_2,β-IrSn4,space group,I41/acd,space group,"Journal of Physics: Condensed Matter PAPER Observation of superconductivity in the These discoveries have not only broken the exclusive association between type-I superconductivity and elemental metals, but have encouraged further investigation of type-I superconductivity, since a ﬁeld-dependent anisotropic order parameter in the superconducting state has been considered for LaRhSi3 [7]. Intermetallic IrSn4 binary crystallizes in three modiﬁca- tions; the low-temperature form, so-called α-IrSn4, adopts the trigonal IrGe4-type structure (space group P3121) [8], the high-temperature form, β-IrSn4 has the tetragonal MoSn4-type structure (space group I41/acd) [9], and the high-pressure form, HP-IrSn4, possesses the orthorhombic PtSn4-type structure (space group Ccca) [10, 11]."
Paper_2,HP-IrSn4,space group,Ccca,space group,"Journal of Physics: Condensed Matter PAPER Observation of superconductivity in the These discoveries have not only broken the exclusive association between type-I superconductivity and elemental metals, but have encouraged further investigation of type-I superconductivity, since a ﬁeld-dependent anisotropic order parameter in the superconducting state has been considered for LaRhSi3 [7]. Intermetallic IrSn4 binary crystallizes in three modiﬁca- tions; the low-temperature form, so-called α-IrSn4, adopts the trigonal IrGe4-type structure (space group P3121) [8], the high-temperature form, β-IrSn4 has the tetragonal MoSn4-type structure (space group I41/acd) [9], and the high-pressure form, HP-IrSn4, possesses the orthorhombic PtSn4-type structure (space group Ccca) [10, 11]."
Paper_2,AuSn4,space group,None,None,"Journal of Physics: Condensed Matter PAPER Observation of superconductivity in the Finally, an interesting outcome is obtained from comparison of the studied compound with the intermetallic compound AuSn4, which was previously reported to undergo a superconducting transition at Tc = 2.4 K [26, 27]. The latter compound has been shown to have an orthorhombic PdSn4 structure with the noncentrosymmetric space group Aba2 [28]."
